produit_id,produit_nom,categorie,mois,annee,quantite_totale,revenu_total,profit_total
OFF-AR-10000634,Newell 320,Office Supplies,6,2012,1,3.424,0.2996
OFF-AR-10000634,Newell 320,Office Supplies,12,2012,2,6.848,0.5992
OFF-AR-10000634,Newell 320,Office Supplies,10,2014,3,10.272,0.8988
OFF-AR-10000634,Newell 320,Office Supplies,9,2012,2,6.848,0.5992
OFF-AR-10000634,Newell 320,Office Supplies,9,2011,9,30.816,2.6964
OFF-AR-10000634,Newell 320,Office Supplies,2,2014,3,12.84,3.4668
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,11,2014,2,4.3,1.419
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,4,2011,5,10.75,3.5475
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,10,2012,2,3.44,0.559
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,5,2014,10,21.5,7.095
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Office Supplies,7,2012,3,5.16,0.8385
OFF-AR-10000658,Newell 324,Office Supplies,4,2012,8,92.4,25.872
OFF-AR-10000658,Newell 324,Office Supplies,7,2011,1,9.24,0.924
OFF-AR-10000658,Newell 324,Office Supplies,10,2012,4,46.2,12.936
OFF-AR-10000658,Newell 324,Office Supplies,9,2011,5,57.75,16.17
OFF-AR-10000658,Newell 324,Office Supplies,9,2014,2,23.1,6.468
OFF-AR-10000658,Newell 324,Office Supplies,11,2013,3,34.65,9.702
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,7,2011,1,5.58,2.1762
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,5,2011,8,35.712,8.4816
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,12,2014,3,13.392,3.1806
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,11,2013,4,17.856,4.2408
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,5,2013,2,11.16,4.3524
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,Office Supplies,4,2012,2,11.16,4.3524
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,12,2014,3,18.24,5.2896
OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,3,2014,4,19.456,2.1888
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,12,2012,9,27.36,9.3024
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,9,2013,1,3.04,1.0336
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,3,2014,2,6.08,2.0672
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,9,2012,10,30.4,10.336
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,12,2014,5,12.16,2.128
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,1,2014,3,9.12,3.1008
OFF-AR-10000823,Newell 307,Office Supplies,12,2012,2,3.64,1.0192
OFF-AR-10000823,Newell 307,Office Supplies,4,2013,3,5.46,1.5288
OFF-AR-10000823,Newell 307,Office Supplies,12,2014,7,10.192,1.0192
OFF-AR-10000896,Newell 329,Office Supplies,8,2011,5,16.4,4.264
OFF-AR-10000896,Newell 329,Office Supplies,9,2013,3,7.872,0.5904
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,8,2013,4,37.312,2.7984
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,12,2013,2,23.32,6.0632
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,7,2013,2,18.656,1.3992
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,9,2014,2,23.32,6.0632
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,10,2011,7,255.85,112.574
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,2,2014,6,175.44,52.632
OFF-AR-10000940,Newell 343,Office Supplies,5,2013,5,14.7,3.969
OFF-AR-10000940,Newell 343,Office Supplies,9,2013,4,11.76,3.1752
OFF-AR-10000940,Newell 343,Office Supplies,10,2014,2,5.88,1.5876
OFF-AR-10000940,Newell 343,Office Supplies,11,2011,1,2.94,0.7938
OFF-AR-10000940,Newell 343,Office Supplies,12,2013,2,4.704,0.4116
OFF-AR-10000940,Newell 343,Office Supplies,9,2014,3,8.82,2.3814
OFF-AR-10000940,Newell 343,Office Supplies,12,2011,7,16.464,1.4406
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,11,2014,2,5.68,1.7608
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,10,2011,1,2.84,0.8804
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,Office Supplies,2,2012,2,5.68,1.7608
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,8,2012,1,2.2,0.968
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,11,2014,10,22.0,9.68
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",Office Supplies,6,2011,3,6.6,2.904
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,7,2014,1,25.99,7.5371
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,9,2012,1,25.99,7.5371
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,4,2012,1,25.99,7.5371
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,12,2014,6,155.94,45.2226
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,3,2013,7,145.544,16.3737
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,6,2012,2,51.98,15.0742
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,9,2013,3,62.376,7.0173
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,7,2011,2,41.584,4.6782
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,3,2011,4,83.168,9.3564
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,5,2012,1,2.696,0.8088
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",Office Supplies,12,2014,4,13.48,5.9312
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,10,2014,3,6.63,3.1161
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,7,2014,5,8.84,2.9835
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,10,2013,4,11.52,3.456
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,9,2014,3,6.912,0.864
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,12,2012,2,3.9,1.521
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,11,2011,2,3.9,1.521
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,12,2013,8,23.04,6.912
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,9,2013,9,25.92,7.776
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",Office Supplies,2,2012,2,5.76,1.728
OFF-AR-10001177,Newell 349,Office Supplies,11,2014,7,22.96,6.6584
OFF-AR-10001177,Newell 349,Office Supplies,7,2014,2,6.56,1.9024
OFF-AR-10001177,Newell 349,Office Supplies,11,2012,5,13.12,1.476
OFF-AR-10001216,Newell 339,Office Supplies,1,2014,3,8.34,2.1684
OFF-AR-10001216,Newell 339,Office Supplies,11,2014,5,13.9,3.614
OFF-AR-10001216,Newell 339,Office Supplies,7,2013,2,4.448,0.3336
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,4,2014,7,41.86,14.2324
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,4,2013,7,33.488,5.8604
OFF-AR-10001227,Newell 338,Office Supplies,11,2013,5,14.7,3.969
OFF-AR-10001227,Newell 338,Office Supplies,1,2014,3,8.82,2.3814
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,12,2013,2,4.2,1.176
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,3,2011,5,10.5,2.94
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,6,2014,7,14.7,4.116
OFF-AR-10001246,Newell 317,Office Supplies,9,2012,7,16.464,1.8522
OFF-AR-10001246,Newell 317,Office Supplies,1,2012,3,7.056,0.7938
OFF-AR-10001246,Newell 317,Office Supplies,5,2012,3,8.82,2.5578
OFF-AR-10001246,Newell 317,Office Supplies,12,2014,2,5.88,1.7052
OFF-AR-10001246,Newell 317,Office Supplies,11,2012,5,11.76,1.323
OFF-AR-10001246,Newell 317,Office Supplies,12,2013,3,8.82,2.5578
OFF-AR-10001246,Newell 317,Office Supplies,5,2011,9,21.168,2.3814
OFF-AR-10001315,Newell 310,Office Supplies,11,2011,3,4.224,0.4752
OFF-AR-10001315,Newell 310,Office Supplies,10,2013,1,1.408,0.1584
OFF-AR-10001315,Newell 310,Office Supplies,9,2012,2,2.816,0.3168
OFF-AR-10001315,Newell 310,Office Supplies,2,2012,3,5.28,1.5312
OFF-AR-10001315,Newell 310,Office Supplies,12,2014,14,21.472,3.9776
OFF-AR-10001315,Newell 310,Office Supplies,5,2014,2,3.52,1.0208
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,5,2014,4,25.92,8.2944
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,9,2014,5,25.92,3.888
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,6,2011,5,32.4,10.368
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,1,2012,2,10.368,1.5552
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,3,2011,3,15.552,2.3328
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,7,2014,2,12.96,4.1472
OFF-AR-10001419,Newell 325,Office Supplies,8,2014,3,9.912,1.239
OFF-AR-10001419,Newell 325,Office Supplies,7,2014,7,28.91,8.673
OFF-AR-10001419,Newell 325,Office Supplies,12,2014,7,23.128,2.891
OFF-AR-10001419,Newell 325,Office Supplies,4,2014,5,16.52,2.065
OFF-AR-10001419,Newell 325,Office Supplies,10,2011,3,12.39,3.717
OFF-AR-10001419,Newell 325,Office Supplies,7,2013,9,37.17,11.151
OFF-AR-10001427,Newell 330,Office Supplies,8,2012,2,11.96,3.1096
OFF-AR-10001427,Newell 330,Office Supplies,9,2014,1,5.98,1.5548
OFF-AR-10001427,Newell 330,Office Supplies,3,2011,3,17.94,4.6644
OFF-AR-10001427,Newell 330,Office Supplies,6,2014,5,23.92,1.794
OFF-AR-10001446,Newell 309,Office Supplies,10,2013,3,27.72,3.465
OFF-AR-10001446,Newell 309,Office Supplies,5,2014,5,46.2,5.775
OFF-AR-10001446,Newell 309,Office Supplies,3,2014,2,23.1,6.93
OFF-AR-10001446,Newell 309,Office Supplies,8,2012,7,64.68,8.085
OFF-AR-10001446,Newell 309,Office Supplies,12,2014,3,34.65,10.395
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,4,2014,3,89.856,21.3408
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,5,2012,2,59.904,14.2272
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,12,2012,2,59.904,14.2272
OFF-AR-10001473,Newell 313,Office Supplies,9,2011,2,5.248,0.4592
OFF-AR-10001473,Newell 313,Office Supplies,12,2012,5,13.12,1.148
OFF-AR-10001473,Newell 313,Office Supplies,1,2012,3,9.84,2.6568
OFF-AR-10001545,Newell 326,Office Supplies,12,2013,2,3.52,1.0208
OFF-AR-10001545,Newell 326,Office Supplies,1,2014,2,3.52,1.0208
OFF-AR-10001545,Newell 326,Office Supplies,7,2013,8,11.264,1.2672
OFF-AR-10001545,Newell 326,Office Supplies,4,2014,4,7.04,2.0416
OFF-AR-10001545,Newell 326,Office Supplies,6,2013,4,7.04,2.0416
OFF-AR-10001545,Newell 326,Office Supplies,12,2012,3,4.224,0.4752
OFF-AR-10001547,Newell 311,Office Supplies,1,2014,7,15.47,4.1769
OFF-AR-10001547,Newell 311,Office Supplies,3,2014,5,11.05,2.9835
OFF-AR-10001547,Newell 311,Office Supplies,12,2013,2,3.536,0.3094
OFF-AR-10001547,Newell 311,Office Supplies,6,2013,3,5.304,0.4641
OFF-AR-10001547,Newell 311,Office Supplies,2,2014,3,6.63,1.7901
OFF-AR-10001547,Newell 311,Office Supplies,9,2014,6,10.608,0.9282
OFF-AR-10001547,Newell 311,Office Supplies,12,2012,1,2.21,0.5967
OFF-AR-10001547,Newell 311,Office Supplies,5,2012,3,6.63,1.7901
OFF-AR-10001573,American Pencil,Office Supplies,1,2013,2,4.66,1.3514
OFF-AR-10001573,American Pencil,Office Supplies,3,2014,4,9.32,2.7028
OFF-AR-10001573,American Pencil,Office Supplies,11,2014,3,6.99,2.0271
OFF-AR-10001573,American Pencil,Office Supplies,11,2012,5,11.65,3.3785
OFF-AR-10001573,American Pencil,Office Supplies,3,2011,4,9.32,2.7028
OFF-AR-10001573,American Pencil,Office Supplies,4,2013,3,6.99,2.0271
OFF-AR-10001615,Newell 34,Office Supplies,3,2014,3,59.52,15.4752
OFF-AR-10001615,Newell 34,Office Supplies,1,2012,3,59.52,15.4752
OFF-AR-10001615,Newell 34,Office Supplies,2,2012,4,79.36,20.6336
OFF-AR-10001615,Newell 34,Office Supplies,3,2013,7,111.104,8.3328
OFF-AR-10001615,Newell 34,Office Supplies,5,2014,3,59.52,15.4752
OFF-AR-10001615,Newell 34,Office Supplies,9,2011,3,59.52,15.4752
OFF-AR-10001615,Newell 34,Office Supplies,12,2014,2,31.744,2.3808
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,10,2014,3,6.576,0.5754
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,12,2013,8,21.92,5.9184
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,1,2011,2,5.48,1.4796
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,3,2012,1,2.74,0.7398
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,12,2014,9,19.728,1.7262
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,12,2012,3,8.22,2.2194
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,5,2013,4,10.96,2.9592
OFF-AR-10001683,Lumber Crayons,Office Supplies,4,2014,2,15.76,3.546
OFF-AR-10001683,Lumber Crayons,Office Supplies,3,2014,6,59.1,22.458
OFF-AR-10001683,Lumber Crayons,Office Supplies,9,2012,2,15.76,3.546
OFF-AR-10001683,Lumber Crayons,Office Supplies,11,2012,4,31.52,7.092
OFF-AR-10001683,Lumber Crayons,Office Supplies,10,2011,5,49.25,18.715
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,5,2011,2,37.84,2.838
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,11,2013,1,23.65,6.149
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,9,2014,3,70.95,18.447
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,12,2011,2,47.3,12.298
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,4,2011,3,70.95,18.447
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,Office Supplies,4,2014,2,47.3,12.298
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,7,2013,5,29.2,10.512
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,11,2014,4,18.688,3.7376
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,10,2014,4,21.024,6.0736
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,10,2012,8,37.376,7.4752
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,3,2012,3,17.52,6.3072
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,11,2013,3,7.98,2.0748
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,10,2014,4,10.64,2.7664
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,3,2011,3,7.98,2.0748
OFF-AR-10001770,Economy #2 Pencils,Office Supplies,2,2013,3,7.98,2.0748
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,11,2014,11,66.624,17.7664
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,10,2013,5,34.7,12.492
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,11,2013,3,20.82,7.4952
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,12,2014,5,34.7,12.492
OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,5,2013,3,16.656,3.3312
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,4,2011,2,2.688,1.008
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,12,2011,1,1.344,0.504
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,3,2013,1,1.344,0.504
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,6,2013,1,1.68,0.84
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,11,2011,4,6.72,3.36
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,6,2014,5,8.4,4.2
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,12,2014,6,10.08,5.04
OFF-AR-10001868,Prang Dustless Chalk Sticks,Office Supplies,8,2012,4,6.72,3.36
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,5,2011,6,107.94,30.2232
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,9,2014,5,71.96,7.196
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,11,2011,3,43.176,4.3176
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,5,2012,7,125.93,35.2604
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,12,2013,3,53.97,15.1116
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,11,2014,4,31.776,8.7384
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,11,2012,3,29.79,12.5118
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,3,2011,5,49.65,20.853
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,8,2012,3,29.79,12.5118
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,9,2014,13,123.132,48.259800000000006
OFF-AR-10001915,Peel-Off China Markers,Office Supplies,3,2014,3,23.832,6.5538
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,5,2014,2,3.76,1.0904
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,5,2013,1,1.504,0.1692
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,6,2014,2,3.76,1.0904
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,9,2014,5,9.4,2.726
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,6,2011,2,3.76,1.0904
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,11,2011,3,5.64,1.6356
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,12,2012,2,3.008,0.3384
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,11,2012,4,13.12,5.6416
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,12,2012,6,19.68,8.462399999999999
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,9,2014,5,13.12,3.772
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,4,2013,6,263.88,71.2476
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,9,2012,4,140.736,12.3144
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,6,2011,2,70.368,6.1572
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,7,2013,5,175.92,15.393
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,5,2014,3,131.94,35.6238
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,9,2013,2,70.368,6.1572
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,8,2014,5,219.9,59.373
OFF-AR-10001954,Newell 331,Office Supplies,6,2014,5,19.56,1.7115
OFF-AR-10001954,Newell 331,Office Supplies,4,2012,3,11.736,1.0269
OFF-AR-10001954,Newell 331,Office Supplies,8,2013,6,29.34,7.9218
OFF-AR-10001954,Newell 331,Office Supplies,11,2011,3,14.67,3.9609
OFF-AR-10001955,Newell 319,Office Supplies,4,2011,4,79.36,23.808
OFF-AR-10001955,Newell 319,Office Supplies,5,2013,5,79.36,9.92
OFF-AR-10001955,Newell 319,Office Supplies,6,2014,1,15.872,1.984
OFF-AR-10001955,Newell 319,Office Supplies,10,2012,4,79.36,23.808
OFF-AR-10001955,Newell 319,Office Supplies,1,2013,3,47.616,5.952
OFF-AR-10001955,Newell 319,Office Supplies,3,2013,3,59.52,17.856
OFF-AR-10001955,Newell 319,Office Supplies,1,2014,2,31.744,3.968
OFF-AR-10001955,Newell 319,Office Supplies,11,2012,6,119.04,35.712
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,4,2014,5,67.92,6.792
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,12,2014,3,40.751999999999995,4.075200000000001
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,11,2014,7,105.276,19.6968
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,12,2012,2,27.168,2.7168
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,10,2013,2,33.96,9.5088
OFF-AR-10001972,Newell 323,Office Supplies,9,2012,5,8.4,2.184
OFF-AR-10001972,Newell 323,Office Supplies,8,2014,7,9.408,0.7056
OFF-AR-10001972,Newell 323,Office Supplies,3,2014,2,3.36,0.8736
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,12,2014,5,29.95,8.6855
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,9,2014,5,29.95,8.6855
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,5,2014,3,17.97,5.2113
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Office Supplies,1,2014,2,4.768,0.4768
